"sex","height","weight","bmi"
"Male",171,74.1,25.3
"Male",182,88,26.6
"Male",181,95.4,29.1
"Male",173,82.1,27.4
"Male",164,70.7,26.3
"Male",190,96.8,26.8
"Male",172,73.9,25
"Male",176,84.3,27.2
"Male",180,89.2,27.5
"Male",176,86.9,28.1
"Male",176,78.2,25.2
"Male",175,86.5,28.2
"Male",170,79,27.3
"Male",178,88.3,27.9
"Male",176,87.2,28.2
"Male",182,89.1,26.9
"Male",188,97.2,27.5
"Male",169,79.3,27.8
"Male",157,63.9,25.9
"Male",171,75.6,25.9
"Male",160,71.8,28
"Male",183,92,27.5
"Male",190,95.8,26.5
"Male",179,84.3,26.3
"Male",167,81.4,29.2
"Male",185,90.9,26.6
"Male",172,74.7,25.3
"Male",154,56.1,23.7
"Male",162,69.2,26.4
"Male",162,72.9,27.8
"Male",184,94.1,27.8
"Male",179,91.1,28.4
"Male",174,88,29.1
"Male",169,76.3,26.7
"Male",169,78.4,27.5
"Male",179,82.9,25.9
"Male",172,84.1,28.4
"Male",177,89.1,28.4
"Male",168,76.6,27.1
"Male",174,83.3,27.5
"Male",181,89.8,27.4
"Male",172,80.4,27.2
"Male",170,78.5,27.2
"Male",168,84.3,29.9
"Male",178,82.8,26.1
"Male",173,78,26.1
"Male",178,83.6,26.4
"Male",176,78.9,25.5
"Male",177,92.3,29.5
"Male",173,77.2,25.8
"Male",177,82.4,26.3
"Male",177,81.7,26.1
"Male",177,88.9,28.4
"Male",181,87.5,26.7
"Male",166,72.1,26.2
"Male",171,85.8,29.3
"Male",177,87.1,27.8
"Male",175,85.2,27.8
"Male",178,85.7,27
"Male",173,90.7,30.3
"Male",175,85.1,27.8
"Male",166,73.4,26.6
"Male",178,84.2,26.6
"Male",184,96.1,28.4
"Male",185,84.5,24.7
"Male",176,83.6,27
"Male",178,93.4,29.5
"Male",172,81.2,27.4
"Male",181,88.2,26.9
"Male",165,80.6,29.6
"Male",184,90.3,26.7
"Male",167,67.3,24.1
"Male",184,92.1,27.2
"Male",161,71.1,27.4
"Male",184,95,28.1
"Male",174,87.3,28.8
"Male",172,80,27
"Male",171,75.7,25.9
"Male",163,66.2,24.9
"Male",177,85.1,27.2
"Male",178,91.6,28.9
"Male",170,73.3,25.4
"Male",173,76.7,25.6
"Male",169,83.3,29.2
"Male",181,89.7,27.4
"Male",181,95.8,29.2
"Male",176,89,28.7
"Male",180,90.6,28
"Male",173,81.2,27.1
"Male",175,77.3,25.2
"Male",159,68.4,27.1
"Male",166,76.3,27.7
"Male",181,83.6,25.5
"Male",175,90,29.4
"Male",168,80.1,28.4
"Male",181,93.3,28.5
"Male",165,75.6,27.8
"Male",173,89.6,29.9
"Male",159,75.3,29.8
"Male",164,71,26.4
"Male",176,81,26.1
"Male",168,85,30.1
"Male",178,83,26.2
"Male",180,83.3,25.7
"Male",177,81,25.9
"Male",175,88.6,28.9
"Male",173,85.1,28.4
"Male",176,86.5,27.9
"Male",176,79.1,25.5
"Male",172,78.9,26.7
"Male",172,80.3,27.1
"Male",184,85.8,25.3
"Male",169,81.8,28.6
"Male",171,84.2,28.8
"Male",182,93.4,28.2
"Male",167,78.4,28.1
"Male",173,84.7,28.3
"Male",187,101.3,29
"Male",173,82.7,27.6
"Male",171,85.5,29.2
"Male",183,96.6,28.8
"Male",179,90.7,28.3
"Male",173,82.5,27.6
"Male",182,87.6,26.4
"Male",174,83.7,27.6
"Male",177,89.5,28.6
"Male",178,89.2,28.2
"Male",177,83.5,26.7
"Male",177,80.3,25.6
"Male",166,86.2,31.3
"Male",173,81,27.1
"Male",171,78.2,26.7
"Male",182,91.1,27.5
"Male",171,79.2,27.1
"Male",182,91.1,27.5
"Male",177,82.5,26.3
"Male",171,77.2,26.4
"Male",179,84.7,26.4
"Male",180,90.9,28.1
"Male",173,76.2,25.5
"Male",177,87,27.8
"Male",180,83.8,25.9
"Male",177,83.8,26.7
"Male",173,75.5,25.2
"Male",184,94.2,27.8
"Male",192,104.8,28.4
"Male",174,82.3,27.2
"Male",182,87.7,26.5
"Male",175,80.4,26.3
"Male",177,86.3,27.5
"Male",184,103.5,30.6
"Male",179,87.5,27.3
"Male",183,92.1,27.5
"Male",164,78.7,29.3
"Male",173,75.8,25.3
"Male",171,74.8,25.6
"Male",178,84.8,26.8
"Male",174,83.6,27.6
"Male",169,80,28
"Male",185,87.6,25.6
"Male",173,91.1,30.4
"Male",171,82.5,28.2
"Male",182,91.4,27.6
"Male",178,81.5,25.7
"Male",189,103.3,28.9
"Male",181,95.6,29.2
"Male",163,70,26.3
"Male",167,73.9,26.5
"Male",172,88.8,30
"Male",163,69.3,26.1
"Male",184,90.1,26.6
"Male",171,76,26
"Male",169,80.4,28.2
"Male",176,90,29.1
"Male",184,85.8,25.3
"Male",179,88.9,27.7
"Male",182,97.4,29.4
"Male",181,93.4,28.5
"Male",169,77.1,27
"Male",186,99.2,28.7
"Male",182,94.9,28.6
"Male",175,78.1,25.5
"Male",190,107.8,29.9
"Male",161,74.6,28.8
"Male",180,86.4,26.7
"Male",176,82.4,26.6
"Male",171,77.8,26.6
"Male",178,86.2,27.2
"Male",187,100.9,28.9
"Male",166,83.7,30.4
"Male",174,86.8,28.7
"Male",176,84.2,27.2
"Male",179,95.3,29.7
"Male",188,91.8,26
"Male",171,65.4,22.4
"Male",185,84.9,24.8
"Male",183,98.7,29.5
"Male",175,83,27.1
"Male",169,79.5,27.8
"Male",180,82.5,25.5
"Male",180,92.2,28.5
"Male",178,85.4,27
"Male",170,74.6,25.8
"Male",168,69.4,24.6
"Male",180,99.7,30.8
"Male",180,84.3,26
"Male",175,86.9,28.4
"Male",177,89.2,28.5
"Male",171,83.3,28.5
"Male",171,80.3,27.5
"Male",170,80.4,27.8
"Male",181,85.3,26
"Male",159,66.2,26.2
"Male",177,82.9,26.5
"Male",178,78.8,24.9
"Male",181,88.2,26.9
"Male",170,78.7,27.2
"Male",165,68.7,25.2
"Male",178,89.9,28.4
"Male",168,91.7,32.5
"Male",186,93.2,26.9
"Male",176,84,27.1
"Male",182,89.5,27
"Male",172,76.6,25.9
"Male",179,91.5,28.6
"Male",187,91.8,26.3
"Male",193,104.5,28.1
"Male",181,97.2,29.7
"Male",173,87.2,29.1
"Male",170,82,28.4
"Male",178,84.6,26.7
"Male",166,78,28.3
"Male",182,92.2,27.8
"Male",182,92.3,27.9
"Male",166,73,26.5
"Male",177,84.9,27.1
"Male",189,99.7,27.9
"Male",167,79.3,28.4
"Male",185,95.1,27.8
"Male",179,93.7,29.2
"Male",168,81,28.7
"Male",168,75.5,26.8
"Male",156,68,27.9
"Male",188,97.2,27.5
"Male",183,96.9,28.9
"Male",188,92.7,26.2
"Male",182,94.4,28.5
"Male",176,93.8,30.3
"Male",167,73.1,26.2
"Male",183,90.9,27.1
"Male",169,76.1,26.6
"Male",171,83.5,28.6
"Male",182,93.3,28.2
"Male",165,78.9,29
"Male",178,80.1,25.3
"Male",161,72.2,27.9
"Male",173,78.6,26.3
"Male",175,88.5,28.9
"Male",182,96.7,29.2
"Male",176,83.8,27.1
"Male",180,93.2,28.8
"Male",168,86.8,30.8
"Male",180,94,29
"Male",168,76.8,27.2
"Male",169,79.4,27.8
"Male",165,74.4,27.3
"Male",174,90.5,29.9
"Male",175,80.8,26.4
"Male",184,87.8,25.9
"Male",183,95.7,28.6
"Male",174,83.7,27.6
"Male",178,94.4,29.8
"Male",184,97.7,28.9
"Male",179,89.7,28
"Male",178,89.4,28.2
"Male",177,86.2,27.5
"Male",172,77.1,26.1
"Male",169,74.1,25.9
"Male",168,76.3,27
"Male",182,86.3,26.1
"Male",194,96.9,25.7
"Male",162,72,27.4
"Male",176,80.7,26.1
"Male",185,95.5,27.9
"Male",170,79.4,27.5
"Male",176,84.8,27.4
"Male",171,74.5,25.5
"Male",175,84.4,27.6
"Male",181,89,27.2
"Male",171,79.1,27.1
"Male",170,80.2,27.8
"Male",188,102,28.9
"Male",175,96.7,31.6
"Male",178,88.6,28
"Male",164,77.7,28.9
"Male",161,69.9,27
"Male",169,81.5,28.5
"Male",175,90.6,29.6
"Male",165,69.7,25.6
"Male",177,84,26.8
"Male",166,77.6,28.2
"Male",166,73.4,26.6
"Male",169,84.4,29.6
"Male",184,101.9,30.1
"Male",162,70.5,26.9
"Male",174,84.2,27.8
"Male",175,86.8,28.3
"Male",175,78,25.5
"Male",166,80.3,29.1
"Male",182,88.2,26.6
"Male",184,103.8,30.7
"Male",177,79.6,25.4
"Male",174,92,30.4
"Male",172,80.1,27.1
"Male",183,96.7,28.9
"Male",177,80.4,25.7
"Male",177,96.1,30.7
"Male",180,88.8,27.4
"Male",175,87,28.4
"Male",175,75.9,24.8
"Male",186,95.3,27.5
"Male",178,96.9,30.6
"Male",172,77.7,26.3
"Male",178,96,30.3
"Male",172,85.6,28.9
"Male",171,84.8,29
"Male",174,87.3,28.8
"Male",173,87.8,29.3
"Male",169,80.9,28.3
"Male",182,80.7,24.4
"Male",177,76.5,24.4
"Male",173,82.7,27.6
"Male",178,89.8,28.3
"Male",170,85.8,29.7
"Male",184,95.6,28.2
"Male",176,89.2,28.8
"Male",176,82.6,26.7
"Male",178,78.4,24.7
"Male",178,88.1,27.8
"Male",189,103.3,28.9
"Male",170,74.5,25.8
"Male",179,86.6,27
"Male",166,76,27.6
"Male",169,84.2,29.5
"Male",177,82.2,26.2
"Male",183,96.2,28.7
"Male",177,82.2,26.2
"Male",183,87,26
"Male",185,93.8,27.4
"Male",185,90,26.3
"Male",169,75,26.3
"Male",171,79.1,27.1
"Male",189,106.5,29.8
"Male",178,84.7,26.7
"Male",179,89.1,27.8
"Male",186,101.8,29.4
"Male",172,77.3,26.1
"Male",169,76.2,26.7
"Male",172,86.5,29.2
"Male",159,60,23.7
"Male",175,86.3,28.2
"Male",172,78.3,26.5
"Male",173,80.6,26.9
"Male",184,96.7,28.6
"Male",196,114,29.7
"Male",171,85.7,29.3
"Male",170,82.7,28.6
"Male",182,98.6,29.8
"Male",172,78.7,26.6
"Male",166,75.3,27.3
"Male",176,95.5,30.8
"Male",178,90.1,28.4
"Male",167,72.2,25.9
"Male",168,79.8,28.3
"Male",169,75.2,26.3
"Male",177,82.2,26.2
"Male",175,83.1,27.1
"Male",170,74.8,25.9
"Male",175,83.2,27.2
"Male",170,75.5,26.1
"Male",162,72.1,27.5
"Male",178,89.4,28.2
"Male",184,93.2,27.5
"Male",181,90.5,27.6
"Male",168,81.3,28.8
"Male",173,82.9,27.7
"Male",176,90.9,29.3
"Male",173,79.1,26.4
"Male",183,98.9,29.5
"Male",182,92,27.8
"Male",187,101.9,29.1
"Male",179,79.7,24.9
"Male",184,98.8,29.2
"Male",176,80.9,26.1
"Male",177,93.1,29.7
"Male",166,72,26.1
"Male",176,93.8,30.3
"Male",172,92.3,31.2
"Male",173,83.2,27.8
"Male",171,75.5,25.8
"Male",180,82.6,25.5
"Male",175,77.4,25.3
"Male",181,91.9,28.1
"Male",170,85.2,29.5
"Male",166,71.3,25.9
"Male",179,87.4,27.3
"Male",173,82.4,27.5
"Male",181,94.9,29
"Male",164,76.6,28.5
"Male",167,78.9,28.3
"Male",173,75.5,25.2
"Male",179,83.4,26
"Male",186,101.9,29.5
"Male",187,99.1,28.3
"Male",183,96.9,28.9
"Male",188,94.5,26.7
"Male",189,96.7,27.1
"Male",178,88.4,27.9
"Male",182,87.7,26.5
"Male",175,84.6,27.6
"Male",171,79.9,27.3
"Male",179,97.2,30.3
"Male",170,69.5,24
"Male",173,76.4,25.5
"Male",177,79.3,25.3
"Male",171,78.5,26.8
"Male",177,86,27.5
"Male",171,84.9,29
"Male",172,81.2,27.4
"Male",174,82.3,27.2
"Male",175,87.3,28.5
"Male",181,89.1,27.2
"Male",178,81.8,25.8
"Male",182,96,29
"Male",165,73.5,27
"Male",176,87.6,28.3
"Male",169,83.8,29.3
"Male",164,74.2,27.6
"Male",172,84.6,28.6
"Male",177,91.6,29.2
"Male",170,82.9,28.7
"Male",175,83.1,27.1
"Male",176,91.7,29.6
"Male",168,76.4,27.1
"Male",179,96.4,30.1
"Male",179,89.9,28.1
"Male",162,70,26.7
"Male",179,83.6,26.1
"Male",185,102,29.8
"Male",184,91.1,26.9
"Male",160,65.7,25.7
"Male",170,78.4,27.1
"Male",200,111.5,27.9
"Male",174,88.1,29.1
"Male",165,67.7,24.9
"Male",183,93.9,28
"Male",173,86.3,28.8
"Male",181,94.3,28.8
"Male",179,91.1,28.4
"Male",187,100.1,28.6
"Male",162,72.3,27.5
"Male",170,82.5,28.5
"Male",179,84.3,26.3
"Male",183,90.1,26.9
"Male",184,95.4,28.2
"Male",172,81.7,27.6
"Male",179,87.3,27.2
"Male",182,91.6,27.7
"Male",172,80.4,27.2
"Male",190,103,28.5
"Male",172,91.8,31
"Male",171,76,26
"Male",186,98.6,28.5
"Male",163,79.3,29.8
"Male",186,96.3,27.8
"Male",175,90.6,29.6
"Male",179,92.5,28.9
"Male",176,70.5,22.8
"Male",178,87.4,27.6
"Male",177,90.6,28.9
"Male",181,93.3,28.5
"Male",166,78.8,28.6
"Male",170,85.3,29.5
"Male",178,90.6,28.6
"Male",176,87.3,28.2
"Male",163,69.5,26.2
"Male",181,89,27.2
"Male",162,76.6,29.2
"Male",176,97.3,31.4
"Male",175,80.3,26.2
"Male",176,82.6,26.7
"Male",175,80.4,26.3
"Male",173,80.1,26.8
"Male",186,91.7,26.5
"Male",178,91.3,28.8
"Male",189,95.4,26.7
"Male",183,99,29.6
"Male",175,84.3,27.5
"Male",183,94.3,28.2
"Male",176,88.6,28.6
"Male",160,70.1,27.4
"Male",160,63.5,24.8
"Male",172,89.8,30.4
"Male",186,96,27.7
"Male",169,83.1,29.1
"Male",170,82.9,28.7
"Male",168,80.4,28.5
"Male",172,72.4,24.5
"Male",163,71.1,26.8
"Male",175,74.7,24.4
"Male",173,80.6,26.9
"Male",195,107.1,28.2
"Male",180,89.5,27.6
"Male",179,89,27.8
"Male",177,90.9,29
"Male",187,97.6,27.9
"Male",183,94.7,28.3
"Male",168,84.8,30
"Male",170,81,28
"Male",181,95.3,29.1
"Male",169,70.7,24.8
"Male",183,92.4,27.6
"Male",187,94.2,26.9
"Male",175,91.6,29.9
"Male",185,96,28
"Male",188,102.2,28.9
"Male",184,79.5,23.5
"Male",177,83.5,26.7
"Male",158,64.5,25.8
"Male",170,77.9,27
"Male",169,87.1,30.5
"Male",179,81,25.3
"Male",178,85.4,27
"Male",180,93.7,28.9
"Male",178,91.3,28.8
"Male",181,91.8,28
"Male",165,72.7,26.7
"Male",159,67.2,26.6
"Male",172,79.6,26.9
"Male",185,101.7,29.7
"Male",174,82.6,27.3
"Male",166,72.1,26.2
"Male",162,67.5,25.7
"Male",183,92.6,27.7
"Male",178,97,30.6
"Male",179,86.6,27
"Male",186,96.8,28
"Male",176,87.6,28.3
"Male",178,90.3,28.5
"Male",180,92.5,28.5
"Male",180,93.3,28.8
"Male",179,83.4,26
"Male",177,92.2,29.4
"Male",175,92.6,30.2
"Male",191,101.7,27.9
"Male",178,85.6,27
"Male",184,94.2,27.8
"Male",182,93.9,28.3
"Male",185,87.1,25.4
"Male",181,92.8,28.3
"Male",175,87.5,28.6
"Male",171,89.6,30.6
"Male",182,90.7,27.4
"Male",175,85,27.8
"Male",168,75.6,26.8
"Male",177,82.7,26.4
"Male",167,72.6,26
"Male",162,70.8,27
"Male",167,70.9,25.4
"Male",175,77.9,25.4
"Male",169,75.9,26.6
"Male",176,94.8,30.6
"Male",173,84,28.1
"Male",175,78.4,25.6
"Male",182,91.9,27.7
"Male",165,77.1,28.3
"Male",181,92.2,28.1
"Male",172,79.7,26.9
"Male",166,73.8,26.8
"Male",168,80.9,28.7
"Male",162,67.7,25.8
"Male",176,78.8,25.4
"Male",188,95.1,26.9
"Male",178,86.6,27.3
"Male",163,66.9,25.2
"Male",170,87,30.1
"Male",177,88.2,28.2
"Male",176,90.2,29.1
"Male",172,81.3,27.5
"Male",164,76.7,28.5
"Male",163,64.6,24.3
"Male",181,96.5,29.5
"Male",182,89.1,26.9
"Male",170,77.9,27
"Male",159,63.5,25.1
"Male",179,91.3,28.5
"Male",170,79,27.3
"Male",194,104,27.6
"Male",182,96.6,29.2
"Male",175,88.4,28.9
"Male",181,101.8,31.1
"Male",182,95.3,28.8
"Male",173,86.9,29
"Male",177,79,25.2
"Male",196,113,29.4
"Male",171,82.7,28.3
"Male",170,73.3,25.4
"Male",168,77.5,27.5
"Male",173,77.8,26
"Male",182,87.3,26.4
"Male",172,80.8,27.3
"Male",174,85.5,28.2
"Male",167,86.2,30.9
"Male",194,110.3,29.3
"Male",179,97.1,30.3
"Male",156,61.9,25.4
"Male",177,90.1,28.8
"Male",162,70.4,26.8
"Male",171,79.6,27.2
"Male",176,87.3,28.2
"Male",176,84.5,27.3
"Male",171,83.3,28.5
"Male",172,86.1,29.1
"Male",175,83.1,27.1
"Male",168,66.3,23.5
"Male",171,83,28.4
"Male",174,92.8,30.7
"Male",172,79.8,27
"Male",182,89.1,26.9
"Male",171,82.8,28.3
"Male",175,83.8,27.4
"Male",177,83.5,26.7
"Male",174,81,26.8
"Male",179,82.2,25.7
"Male",177,90.6,28.9
"Male",164,75.8,28.2
"Male",177,93.7,29.9
"Male",180,90.2,27.8
"Male",173,86.1,28.8
"Male",170,83.1,28.8
"Male",169,75.1,26.3
"Male",179,85,26.5
"Male",189,100.8,28.2
"Male",176,78.6,25.4
"Male",176,85.7,27.7
"Male",189,96.9,27.1
"Male",177,87.9,28.1
"Male",175,79.1,25.8
"Male",180,92.2,28.5
"Male",189,92.7,26
"Male",181,90.2,27.5
"Male",183,92.2,27.5
"Male",161,66.9,25.8
"Male",173,82.4,27.5
"Male",175,86.4,28.2
"Male",175,85.4,27.9
"Male",170,78.3,27.1
"Male",158,63.7,25.5
"Male",186,100.6,29.1
"Male",176,78.4,25.3
"Male",175,89,29.1
"Male",168,74.1,26.3
"Male",180,91.3,28.2
"Male",187,90.2,25.8
"Male",185,91.2,26.6
"Male",178,89.3,28.2
"Male",172,84.8,28.7
"Male",165,71.2,26.2
"Male",177,82.2,26.2
"Male",184,85.8,25.3
"Male",185,95.3,27.8
"Male",179,89.2,27.8
"Male",188,98.7,27.9
"Male",167,77,27.6
"Male",171,83.6,28.6
"Male",169,82.5,28.9
"Male",176,79.2,25.6
"Male",189,104.1,29.1
"Male",177,87.5,27.9
"Male",179,90.7,28.3
"Male",173,77.8,26
"Male",180,86.5,26.7
"Male",182,89.5,27
"Male",172,83.3,28.2
"Male",179,87.7,27.4
"Male",175,82.3,26.9
"Male",167,74.6,26.7
"Male",177,87.8,28
"Male",169,78.2,27.4
"Male",173,88.4,29.5
"Male",186,92.1,26.6
"Male",156,58.4,24
"Male",175,80.3,26.2
"Male",177,81.5,26
"Male",184,92.5,27.3
"Male",174,80.8,26.7
"Male",185,91.1,26.6
"Male",174,84.2,27.8
"Male",175,88.1,28.8
"Male",180,90.6,28
"Male",186,100.4,29
"Male",169,85.4,29.9
"Male",171,78.5,26.8
"Male",188,91.3,25.8
"Male",178,86.9,27.4
"Male",166,75.2,27.3
"Male",176,92.3,29.8
"Male",189,96.2,26.9
"Male",171,71.9,24.6
"Male",178,92.9,29.3
"Male",167,71.8,25.7
"Male",177,82.4,26.3
"Male",165,78.4,28.8
"Male",168,76.2,27
"Male",169,72.4,25.3
"Male",169,77.9,27.3
"Male",182,94.8,28.6
"Male",168,73.8,26.1
"Male",183,96.7,28.9
"Male",171,83.8,28.7
"Male",176,79.9,25.8
"Male",170,75.5,26.1
"Male",186,91.4,26.4
"Male",174,86.6,28.6
"Male",182,88.5,26.7
"Male",181,96.2,29.4
"Male",170,76.2,26.4
"Male",181,97.6,29.8
"Male",167,77.4,27.8
"Male",171,88.7,30.3
"Male",167,74,26.5
"Male",186,101.5,29.3
"Male",166,74.9,27.2
"Male",166,70.9,25.7
"Male",184,90.7,26.8
"Male",170,79.9,27.6
"Male",169,81.2,28.4
"Male",175,80.2,26.2
"Male",183,93.7,28
"Male",190,97.6,27
"Male",182,90.4,27.3
"Male",168,78.2,27.7
"Male",175,87.1,28.4
"Male",165,66.8,24.5
"Male",181,83.5,25.5
"Male",171,78.5,26.8
"Male",175,78.6,25.7
"Male",181,82.1,25.1
"Male",162,73.6,28
"Male",178,83.4,26.3
"Male",177,93.7,29.9
"Male",165,75.9,27.9
"Male",182,95.4,28.8
"Male",185,96.5,28.2
"Male",169,76.8,26.9
"Male",177,77.7,24.8
"Male",163,74.6,28.1
"Male",184,96.1,28.4
"Male",181,94.6,28.9
"Male",175,79.9,26.1
"Male",192,99.3,26.9
"Male",170,80.5,27.9
"Male",186,88.4,25.6
"Male",167,79.6,28.5
"Male",175,79.2,25.9
"Male",176,84.5,27.3
"Male",173,78.9,26.4
"Male",176,85.4,27.6
"Male",174,90.7,30
"Male",180,86,26.5
"Male",180,93.8,29
"Male",177,85.6,27.3
"Male",190,112.9,31.3
"Male",174,83.3,27.5
"Male",179,89.1,27.8
"Male",171,76.4,26.1
"Male",165,80.9,29.7
"Male",180,89.1,27.5
"Male",180,89,27.5
"Male",184,90.2,26.6
"Male",179,93.2,29.1
"Male",192,108.6,29.5
"Male",165,77.1,28.3
"Male",176,86.8,28
"Male",173,85,28.4
"Male",183,97.6,29.1
"Male",183,92.7,27.7
"Male",188,103.1,29.2
"Male",167,82.3,29.5
"Male",186,90.7,26.2
"Male",187,89.6,25.6
"Male",164,78.9,29.3
"Male",168,82.5,29.2
"Male",168,80.6,28.6
"Male",174,81.3,26.9
"Male",171,83,28.4
"Male",174,83.6,27.6
"Male",182,104.2,31.5
"Male",182,90.6,27.4
"Male",174,83.1,27.4
"Male",184,92.9,27.4
"Male",177,84.7,27
"Male",169,76.2,26.7
"Male",173,81.7,27.3
"Male",179,85.5,26.7
"Male",171,75.9,26
"Male",182,87.7,26.5
"Male",169,82.9,29
"Male",173,86.3,28.8
"Male",173,82.4,27.5
"Male",166,83.4,30.3
"Male",177,84.6,27
"Male",167,77.4,27.8
"Male",180,97.6,30.1
"Male",182,88.7,26.8
"Male",188,101.4,28.7
"Male",183,97.7,29.2
"Male",168,76.4,27.1
"Male",175,89.1,29.1
"Male",174,83.3,27.5
"Male",165,74.5,27.4
"Male",187,101.4,29
"Male",177,80,25.5
"Male",175,82,26.8
"Male",172,76.5,25.9
"Male",170,79.3,27.4
"Male",177,85.3,27.2
"Male",179,90.4,28.2
"Male",167,78.6,28.2
"Male",165,74.1,27.2
"Male",191,104,28.5
"Male",172,75.4,25.5
"Male",178,93.7,29.6
"Male",187,98,28
"Male",178,87.3,27.6
"Male",183,82.2,24.5
"Male",182,94.2,28.4
"Male",173,86.4,28.9
"Male",175,85.6,28
"Male",175,90.6,29.6
"Male",177,88.7,28.3
"Male",168,75.3,26.7
"Male",164,74.7,27.8
"Male",181,92.5,28.2
"Male",179,84.9,26.5
"Male",173,76.9,25.7
"Male",170,79.7,27.6
"Male",182,94.3,28.5
"Male",182,89.8,27.1
"Male",171,87.4,29.9
"Male",167,73.9,26.5
"Male",176,93,30
"Male",169,76.1,26.6
"Male",172,78.6,26.6
"Male",186,93.5,27
"Male",176,84.1,27.2
"Male",187,90.5,25.9
"Male",177,89.5,28.6
"Male",167,74.5,26.7
"Male",192,93.7,25.4
"Male",167,81.9,29.4
"Male",179,90.3,28.2
"Male",183,88.7,26.5
"Male",180,87.4,27
"Male",184,102.3,30.2
"Male",153,69.8,29.8
"Male",182,87.5,26.4
"Male",174,74.1,24.5
"Male",179,85.1,26.6
"Male",178,99.7,31.5
"Male",171,79.4,27.2
"Male",170,79.4,27.5
"Male",168,73.7,26.1
"Male",166,76.8,27.9
"Male",174,88.4,29.2
"Male",177,79.8,25.5
"Male",188,99.1,28
"Male",173,84,28.1
"Male",177,90.8,29
"Male",174,87.2,28.8
"Male",175,84.5,27.6
"Male",174,84.5,27.9
"Male",178,83.5,26.4
"Male",167,71.1,25.5
"Male",168,74.3,26.3
"Male",172,80.6,27.2
"Male",174,82.6,27.3
"Male",185,97.7,28.5
"Male",175,77.7,25.4
"Male",189,95.4,26.7
"Male",180,84.5,26.1
"Male",178,88.2,27.8
"Male",176,79.1,25.5
"Male",180,88.9,27.4
"Male",162,75.2,28.7
"Male",181,87.9,26.8
"Male",176,88.3,28.5
"Male",182,92.4,27.9
"Male",182,87.3,26.4
"Male",165,69.3,25.5
"Male",168,80.9,28.7
"Male",173,80.8,27
"Male",172,81.3,27.5
"Male",164,75.1,27.9
"Male",183,93,27.8
"Male",182,92.3,27.9
"Male",174,77.1,25.5
"Male",162,73.9,28.2
"Male",173,80.3,26.8
"Male",175,80.3,26.2
"Male",182,94.3,28.5
"Male",177,89.6,28.6
"Male",168,68,24.1
"Male",171,81.8,28
"Male",183,92.4,27.6
"Male",170,80.5,27.9
"Male",172,79.8,27
"Male",175,88.2,28.8
"Male",190,102.9,28.5
"Male",180,93.6,28.9
"Male",180,88.6,27.3
"Male",174,89.4,29.5
"Male",165,69.9,25.7
"Male",178,84.3,26.6
"Male",183,93.6,27.9
"Male",179,81.4,25.4
"Male",174,88.2,29.1
"Male",170,80.5,27.9
"Male",180,88.9,27.4
"Male",172,81.3,27.5
"Male",169,78.2,27.4
"Male",159,63.6,25.2
"Male",170,85.2,29.5
"Male",170,75.3,26.1
"Male",178,85.3,26.9
"Male",176,83.1,26.8
"Male",181,92.7,28.3
"Male",182,96,29
"Male",180,81.4,25.1
"Male",183,97.4,29.1
"Male",164,66.5,24.7
"Male",172,80.8,27.3
"Male",179,89.8,28
"Male",182,92.9,28
"Male",178,90.5,28.6
"Male",163,73,27.5
"Male",176,81.5,26.3
"Male",175,89.4,29.2
"Male",169,75.4,26.4
"Male",171,82.9,28.4
"Male",183,93.8,28
"Male",185,94,27.5
"Male",166,78.2,28.4
"Male",182,95.8,28.9
"Male",167,73.7,26.4
"Male",173,77.1,25.8
"Male",184,90.2,26.6
"Male",176,82,26.5
"Male",167,71.5,25.6
"Male",162,75.9,28.9
"Male",171,80.4,27.5
"Male",183,89.2,26.6
"Male",175,83.6,27.3
"Male",173,82.9,27.7
"Male",176,79.4,25.6
"Male",165,74,27.2
"Male",171,80.7,27.6
"Male",186,104.8,30.3
"Male",167,75.7,27.1
"Male",161,64.4,24.8
"Male",195,109.1,28.7
"Male",173,78.4,26.2
"Male",166,68.2,24.7
"Male",181,94.4,28.8
"Male",172,84.6,28.6
"Male",174,77.3,25.5
"Male",171,79.1,27.1
"Male",165,72.5,26.6
"Male",173,81.7,27.3
"Male",185,92.8,27.1
"Male",172,82.5,27.9
"Male",182,95.9,29
"Male",168,82.1,29.1
"Male",191,100.9,27.7
"Male",161,71.1,27.4
"Male",171,74.2,25.4
"Male",172,76.7,25.9
"Male",169,78.4,27.5
"Male",171,88.1,30.1
"Male",182,91.9,27.7
"Male",173,74.9,25
"Male",186,102.2,29.5
"Male",196,109.1,28.4
"Male",159,69.3,27.4
"Male",177,92.2,29.4
"Male",192,100.1,27.2
"Male",160,63.7,24.9
"Male",195,105.8,27.8
"Male",170,76.9,26.6
"Male",163,66.3,25
"Male",177,86.8,27.7
"Male",181,83.4,25.5
"Male",171,91.1,31.2
"Male",186,93.8,27.1
"Male",182,81.5,24.6
"Male",172,86.3,29.2
"Male",184,103.1,30.5
"Male",166,72.9,26.5
"Male",177,94.3,30.1
"Male",175,76.1,24.8
"Male",191,99.1,27.2
"Male",184,95,28.1
"Male",176,96.3,31.1
"Male",165,68,25
"Male",176,90.5,29.2
"Male",170,84.8,29.3
"Male",180,82.1,25.3
"Male",185,86.6,25.3
"Male",182,90.1,27.2
"Male",155,68.4,28.5
"Male",172,80.3,27.1
"Male",174,84.7,28
"Male",176,87.6,28.3
"Male",173,76.5,25.6
