"country","cur_name","cur_code","city","urban_class","wage_eur","cap_eur","cap_index","milk_eur"
"UK","Pound Sterling","GBP","Leeds","Urban",15.132845,4.3070405,0.284615384615385,1.69
"UK","Pound Sterling","GBP","Bristol","Urban",15.7148775,4.3070405,0.274074074074074,1.69
"UK","Pound Sterling","GBP","Newcastle upon Tyne","Suburban",14.5508125,4.3070405,0.296,1.69
"UK","Pound Sterling","GBP","","Rural",14.7836255,4.3070405,0.291338582677165,1.69
"UK","Pound Sterling","GBP","Oxford","Urban",14.25979625,4.3070405,0.302040816326531,1.69
"UK","Pound Sterling","GBP","","Urban",14.56245315,4.3070405,0.295763389288569,1.69
"UK","Pound Sterling","GBP","","Suburban",16.00589375,4.3070405,0.269090909090909,1.69
"UK","Pound Sterling","GBP","Reading","Urban",14.21323365,4.3070405,0.303030303030303,1.69
"UK","Pound Sterling","GBP","Llandudno","Suburban",16.1572222,4.3070405,0.26657060518732,1.69
"UK","Pound Sterling","GBP","","Suburban",14.5508125,4.3070405,0.296,1.69
"UK","Pound Sterling","GBP","Surrey","Suburban",14.667219,4.3070405,0.293650793650794,1.69
"UK","Pound Sterling","GBP","Isle of Wight","Rural",14.53917185,4.3070405,0.296236989591673,1.69
"UK","Pound Sterling","GBP","Bristol","Suburban",15.132845,4.3070405,0.284615384615385,1.69
"UK","Pound Sterling","GBP","London","Urban",15.132845,4.3070405,0.284615384615385,1.69
"UK","Pound Sterling","GBP","Edinburgh","Urban",14.2947182,4.3070405,0.301302931596091,1.69
"UK","Pound Sterling","GBP","London","Urban",15.7148775,4.3070405,0.274074074074074,1.69
"Norway","Norwegian Krone","NOK","Oslo","Urban",23.86140348,4.43933088,0.186046511627907,2.49
"Norway","Norwegian Krone","NOK","Oslo","Urban",18.40472594,4.43933088,0.241206030150754,2.49
"Norway","Norwegian Krone","NOK","Oslo","Urban",20.90184956,4.43933088,0.212389380530973,2.49
"Norway","Norwegian Krone","NOK","Oslo","Urban",18.86715624,4.43933088,0.235294117647059,2.49
"Greece","Euro","EUR","Athens","Urban",5.6,4.25,0.758928571428572,1.75
"Netherlands","Euro","EUR","Amsterdam","Urban",15,4.25,0.283333333333333,1.35
"Netherlands","Euro","EUR","Enschede","Suburban",15.3,4.25,0.277777777777778,1.35
"Oman","Rial Omani","OMR","Muscat","Urban",1.51974023,4.28702841,2.82089552238806,2.26
"USA","US dollar","USD","Atlanta","Urban",14.39163,4.273878,0.296969696969697,1.06
"USA","US dollar","USD","Yemasse","Rural",10.90275,4.273878,0.392,1.06
"USA","US dollar","USD","Indianapolis","Urban",14.82774,4.273878,0.288235294117647,1.06
"USA","US dollar","USD","Anderson","Suburban",8.7222,4.273878,0.49,1.06
"USA","US dollar","USD","Santa Cruz","Suburban",14.740518,4.273878,0.289940828402367,1.06
"UK","Pound Sterling","GBP","Manchester","Urban",14.5042499,4.24883725,0.292937399678973,1.69
"UK","Pound Sterling","GBP","","Suburban",14.667219,4.24883725,0.28968253968254,1.69
"UK","Pound Sterling","GBP","","Suburban",15.74979945,4.24883725,0.269770879526977,1.69
"UK","Pound Sterling","GBP","North east Lincolnshire","Rural",14.21323365,4.24883725,0.298935298935299,1.69
"UK","Pound Sterling","GBP","Glasgow","Urban",15.05136045,4.24883725,0.282289249806651,1.69
"UK","Pound Sterling","GBP","Horsham","Urban",14.21323365,4.24883725,0.298935298935299,1.69
"UK","Pound Sterling","GBP","","Rural",14.49260925,4.24883725,0.293172690763052,1.69
"UK","Pound Sterling","GBP","","Rural",15.132845,4.24883725,0.280769230769231,1.69
"UK","Pound Sterling","GBP","Hamilton (Glasgow)",NA,14.667219,4.24883725,0.28968253968254,1.69
"UK","Pound Sterling","GBP","","Rural",17.460975,4.24883725,0.243333333333333,1.69
"Poland","Zloty","PLN","Wrocław","Urban",7.563105,4.12533,0.545454545454545,1.05
"Poland","Zloty","PLN","Kraków","Suburban",7.79229,4.12533,0.529411764705882,1.05
"Poland","Zloty","PLN","Kraków","Urban",7.2193275,4.12533,0.571428571428571,1.05
"Poland","Zloty","PLN","Kraków","Urban",6.41718,4.12533,0.642857142857143,1.05
"Poland","Zloty","PLN","Kraków","Urban",5.95881,4.12533,0.692307692307692,1.05
"Poland","Zloty","PLN","Warsaw","Urban",6.87555,4.12533,0.6,1.05
"Poland","Zloty","PLN","Szczecin","Urban",7.196409,4.12533,0.573248407643312,1.05
"Poland","Zloty","PLN","Warsaw","Urban",7.196409,4.12533,0.573248407643312,1.05
"Poland","Zloty","PLN","Kraków","Urban",6.9901425,4.12533,0.59016393442623,1.05
"Poland","Zloty","PLN","Warsaw","Urban",8.25066,4.12533,0.5,1.05
"Poland","Zloty","PLN","","Urban",7.104735,4.12533,0.580645161290323,1.05
"Poland","Zloty","PLN","Bielsko-Biała","Suburban",5.271255,4.12533,0.782608695652174,1.05
"Poland","Zloty","PLN","Gdańsk","Urban",7.104735,4.12533,0.580645161290323,1.05
"Poland","Zloty","PLN","Kraków","Urban",6.187995,4.12533,0.666666666666667,1.05
"Poland","Zloty","PLN","Kraków","Urban",7.196409,4.12533,0.573248407643312,1.05
"USA","US dollar","USD","","Suburban",7.631925,4.2477114,0.556571428571429,1.06
"USA","US dollar","USD","Richardson, TX","Suburban",8.7222,4.2477114,0.487,1.06
"Hungary","Forint","HUF","Budapest","Urban",7.6752172,4.49548436,0.585714285714286,1.23
"Australia","Australian Dollar","AUD","Melbourne","Urban",20.47617,4.34343,0.212121212121212,1.77
"France","Euro","EUR","Paris","Urban",13.5,4.2,0.311111111111111,1.37
"Germany","Euro","EUR","Mannheim","Urban",14,4.2,0.3,1.35
"Germany","Euro","EUR","Braunschweig","Suburban",15,4.2,0.28,1.35
"Germany","Euro","EUR","Osnabrück","Urban",16.16,4.2,0.25990099009901,1.35
"Finland","Euro","EUR","Helsinki","Suburban",28,4.2,0.15,1.37
"France","Euro","EUR","Montpellier","Urban",11,4.2,0.381818181818182,1.37
"Germany","Euro","EUR","Berlin","Urban",13.9,4.2,0.302158273381295,1.35
"Germany","Euro","EUR","Rosenheim","Urban",18,4.2,0.233333333333333,1.35
"Germany","Euro","EUR","Berlin","Urban",13,4.2,0.323076923076923,1.35
"Germany","Euro","EUR","Berlin","Urban",16,4.2,0.2625,1.35
"Germany","Euro","EUR","Munich","Urban",15,4.2,0.28,1.35
"Germany","Euro","EUR","","Urban",13,4.2,0.323076923076923,1.35
"Germany","Euro","EUR","Düsseldorf","Urban",13.9,4.2,0.302158273381295,1.35
"Portugal","Euro","EUR","Lisbon","Urban",7.6,4.2,0.552631578947368,1.1
"Germany","Euro","EUR","Hannover","Suburban",12.45,4.2,0.337349397590361,1.35
"Germany","Euro","EUR","Cologne","Urban",15,4.2,0.28,1.35
"Greece","Euro","EUR","Chania","Suburban",7,4.2,0.6,1.75
"Ireland","Euro","EUR","Dublin","Urban",14.15,4.2,0.296819787985866,1.62
"Ireland","Euro","EUR","Dublin","Urban",15.5,4.2,0.270967741935484,1.62
"Ireland","Euro","EUR","Dublin","Urban",14.9,4.2,0.281879194630872,1.62
"Netherlands","Euro","EUR","Amsterdam","Urban",16,4.2,0.2625,1.35
"Germany","Euro","EUR","Mannheim","Urban",15,4.2,0.28,1.35
"Lithuania","Euro","EUR","Vilnius","Urban",6.5,4.2,0.646153846153846,1.57
"Germany","Euro","EUR","Berlin","Urban",15.5,4.2,0.270967741935484,1.35
"Germany","Euro","EUR","Karlsruhe","Urban",13,4.2,0.323076923076923,1.35
"Netherlands","Euro","EUR","Den Haag","Urban",12,4.2,0.35,1.35
"China","Hong Kong Dollar","HKD","Kowloon Bay","Urban",7.782635,4.224859,0.542857142857143,1.77
"Canada","Canadian Dollar","CAD","Ottawa","Urban",9.937095,4.15290875,0.417919799498747,2.24
"USA","US dollar","USD","Princeton, NJ","Suburban",13.95552,4.230267,0.303125,1.06
"USA","US dollar","USD","St. Ives","Urban",14.82774,4.230267,0.285294117647059,1.06
"USA","US dollar","USD","Dayton","Suburban",14.304408,4.230267,0.295731707317073,1.06
"USA","US dollar","USD","Pittsburgh","Suburban",9.59442,4.230267,0.440909090909091,1.06
"UK","Pound Sterling","GBP","Tynemouth","Suburban",13.09573125,4.190634,0.32,1.69
"UK","Pound Sterling","GBP","","Suburban",14.79526615,4.190634,0.28324154209284,1.69
"UK","Pound Sterling","GBP","Belfast","Urban",12.804715,4.190634,0.327272727272727,1.69
"UK","Pound Sterling","GBP","Preston","Suburban",15.132845,4.190634,0.276923076923077,1.69
"UK","Pound Sterling","GBP","","Urban",14.667219,4.190634,0.285714285714286,1.69
"UK","Pound Sterling","GBP","Keswick","Rural",15.28417345,4.190634,0.274181264280274,1.69
"UK","Pound Sterling","GBP","London","Urban",18.0430075,4.190634,0.232258064516129,1.69
"UK","Pound Sterling","GBP","","Suburban",14.5508125,4.190634,0.288,1.69
"UK","Pound Sterling","GBP","Sunderland","Urban",14.21323365,4.190634,0.294840294840295,1.69
"UK","Pound Sterling","GBP","Yeovil, South Somerset","Urban",14.434406,4.190634,0.290322580645161,1.69
"UK","Pound Sterling","GBP","Bristol","Urban",16.00589375,4.190634,0.261818181818182,1.69
"UK","Pound Sterling","GBP","Southend","Suburban",14.21323365,4.190634,0.294840294840295,1.69
"UK","Pound Sterling","GBP","Dundee","Urban",14.79526615,4.190634,0.28324154209284,1.69
"UK","Pound Sterling","GBP","Greater Manchester","Suburban",15.132845,4.190634,0.276923076923077,1.69
"UK","Pound Sterling","GBP","London","Urban",14.21323365,4.190634,0.294840294840295,1.69
"UK","Pound Sterling","GBP","Aberdeen","Suburban",14.84182875,4.190634,0.282352941176471,1.69
"UK","Pound Sterling","GBP","Norwich","Urban",16.8789425,4.190634,0.248275862068966,1.69
"UK","Pound Sterling","GBP","Innerleithen","Rural",15.365658,4.190634,0.272727272727273,1.69
"UK","Pound Sterling","GBP","Bristol","Urban",13.96878,4.190634,0.3,1.69
"UK","Pound Sterling","GBP","Brighton","Urban",16.8789425,4.190634,0.248275862068966,1.69
"UK","Pound Sterling","GBP","Preston","Urban",14.25979625,4.190634,0.293877551020408,1.69
"UK","Pound Sterling","GBP","Bath","Urban",14.21323365,4.190634,0.294840294840295,1.69
"UK","Pound Sterling","GBP","Belfast","Urban",14.5508125,4.190634,0.288,1.69
"UK","Pound Sterling","GBP","Liverpool","Urban",14.21323365,4.190634,0.294840294840295,1.69
"UK","Pound Sterling","GBP","Belfast","Suburban",16.29691,4.190634,0.257142857142857,1.69
"UK","Pound Sterling","GBP","London","Urban",12.804715,4.190634,0.327272727272727,1.69
"UK","Pound Sterling","GBP","Newcastle Upon Tyne","Urban",14.5508125,4.190634,0.288,1.69
"UK","Pound Sterling","GBP","Sheffield","Suburban",14.21323365,4.190634,0.294840294840295,1.69
"UK","Pound Sterling","GBP","Southampton","Suburban",14.201593,4.190634,0.295081967213115,1.69
"UK","Pound Sterling","GBP","Marlow","Suburban",15.7148775,4.190634,0.266666666666667,1.69
"UK","Pound Sterling","GBP","Market Harborough",NA,15.132845,4.190634,0.276923076923077,1.69
"UK","Pound Sterling","GBP","Margate","Urban",15.7148775,4.190634,0.266666666666667,1.69
"UK","Pound Sterling","GBP","Prestwich","Suburban",14.21323365,4.190634,0.294840294840295,1.69
"UK","Pound Sterling","GBP","Ayr","Urban",14.21323365,4.190634,0.294840294840295,1.69
"UK","Pound Sterling","GBP","Tonbridge","Suburban",15.132845,4.190634,0.276923076923077,1.69
"UK","Pound Sterling","GBP","Newport","Rural",11.64065,4.190634,0.36,1.69
"UK","Pound Sterling","GBP","","Suburban",16.12230025,4.190634,0.259927797833935,1.69
"UK","Pound Sterling","GBP","Glasgow","Urban",16.762536,4.190634,0.25,1.69
"UK","Pound Sterling","GBP","Newcastle upon Tyne","Urban",15.7148775,4.190634,0.266666666666667,1.69
"UK","Pound Sterling","GBP","Sheffield","Urban",15.132845,4.190634,0.276923076923077,1.69
"UK","Pound Sterling","GBP","","Rural",15.132845,4.190634,0.276923076923077,1.69
"UK","Pound Sterling","GBP","London","Urban",17.460975,4.190634,0.24,1.69
"Sweden","Swedish Krona","SEK","Lund","Urban",12.83066575,3.98193075,0.310344827586207,1.66
"Sweden","Swedish Krona","SEK","Malmö","Suburban",17.25503325,3.98193075,0.230769230769231,1.66
"Sweden","Swedish Krona","SEK","Malmö","Urban",17.5204953,3.98193075,0.227272727272727,1.66
"India","Indian Rupee","INR","Hyderabad","Urban",1.3646172,4.0938516,3,0.65
"Israel","New Israeli Sheqel","ILS","Tel Aviv","Urban",11.475108,4.3031655,0.375,2.49
"Israel","New Israeli Sheqel","ILS","Tel Aviv","Urban",12.9094965,4.3031655,0.333333333333333,2.49
"Israel","New Israeli Sheqel","ILS","Tel Aviv","Urban",14.343885,4.3031655,0.3,2.49
"Israel","New Israeli Sheqel","ILS","Tel Aviv","Urban",15.7782735,4.3031655,0.272727272727273,2.49
"USA","US dollar","USD","Detroit","Urban",16.57218,4.1604894,0.251052631578947,1.06
"USA","US dollar","USD","Rochester, MI","Suburban",10.248585,4.1604894,0.405957446808511,1.06
"USA","US dollar","USD","Philadelphia",NA,20.93328,4.1604894,0.19875,1.06
"USA","US dollar","USD","Lexington, KY","Urban",11.993025,4.143045,0.345454545454545,1.06
"USA","US dollar","USD","Rochester Hills, MI","Suburban",15.26385,4.143045,0.271428571428571,1.06
"USA","US dollar","USD","Los Altos","Suburban",18.31662,4.143045,0.226190476190476,1.06
"USA","US dollar","USD","","Urban",16.57218,4.143045,0.25,1.06
"USA","US dollar","USD","Washington DC","Urban",18.75273,4.143045,0.22093023255814,1.06
"USA","US dollar","USD","Austin, Texas","Urban",12.21108,4.143045,0.339285714285714,1.06
"USA","US dollar","USD","Waco","Suburban",11.33886,4.143045,0.365384615384615,1.06
"USA","US dollar","USD","Springdale, AR","Suburban",17.4444,4.143045,0.2375,1.06
"USA","US dollar","USD","Austin","Urban",13.0833,4.143045,0.316666666666667,1.06
"USA","US dollar","USD","Cincinnati","Suburban",19.62495,4.143045,0.211111111111111,1.06
"USA","US dollar","USD","Bannockburn","Suburban",12.21108,4.143045,0.339285714285714,1.06
"USA","US dollar","USD","Indianapolis","Urban",13.0833,4.143045,0.316666666666667,1.06
"USA","US dollar","USD","Portland, OR","Urban",15.69996,4.143045,0.263888888888889,1.06
"USA","US dollar","USD","Southlake","Suburban",10.46664,4.143045,0.395833333333333,1.06
"USA","US dollar","USD","Bellevue, WA","Suburban",14.9411286,4.143045,0.277291301809691,1.06
"USA","US dollar","USD","St. Petersburg, FL","Suburban",12.21108,4.143045,0.339285714285714,1.06
"USA","US dollar","USD","Dallas",NA,11.33886,4.143045,0.365384615384615,1.06
"USA","US dollar","USD","Hillsboro","Urban",14.871351,4.143045,0.278592375366569,1.06
"USA","US dollar","USD","Fort Worth, Texas","Urban",8.7222,4.143045,0.475,1.06
"USA","US dollar","USD","Norman","Urban",6.323595,4.143045,0.655172413793103,1.06
"USA","US dollar","USD","Raleigh","Suburban",14.0165754,4.143045,0.295581829495955,1.06
"UK","Pound Sterling","GBP","","Urban",14.5973751,4.13243075,0.283094098883573,1.69
"Ireland","Euro","EUR","Dublin","Urban",24,4.1,0.170833333333333,1.62
"Austria","Euro","EUR","Graz","Urban",11.71,4.1,0.350128095644748,1.74
"Austria","Euro","EUR","Vienna","Urban",12.3,4.1,0.333333333333333,1.74
"Germany","Euro","EUR","Kiel",NA,15,4.1,0.273333333333333,1.35
"Netherlands","Euro","EUR","Amsterdam","Urban",15,4.1,0.273333333333333,1.35
"Germany","Euro","EUR","Kiel","Urban",15,4.1,0.273333333333333,1.35
"Austria","Euro","EUR","Graz","Urban",14.93,4.1,0.274614869390489,1.74
"Germany","Euro","EUR","Oldenburg","Urban",13.9,4.1,0.294964028776978,1.35
"Germany","Euro","EUR","Bamberg","Urban",13.9,4.1,0.294964028776978,1.35
"Ireland","Euro","EUR","Dublin","Suburban",16.5,4.1,0.248484848484848,1.62
"Ireland","Euro","EUR","Tullamore","Urban",15,4.1,0.273333333333333,1.62
"Slovakia","Euro","EUR","Trenčín","Urban",14,4.1,0.292857142857143,1.11
"Ireland","Euro","EUR","Dublin","Urban",14.2,4.1,0.288732394366197,1.62
"Germany","Euro","EUR","Jena","Urban",14,4.1,0.292857142857143,1.35
"Ireland","Euro","EUR","Galway","Urban",20,4.1,0.205,1.62
"Netherlands","Euro","EUR","Rotterdam","Urban",14.71,4.1,0.278721957851801,1.35
"Netherlands","Euro","EUR","Amsterdam",NA,16.43,4.1,0.24954351795496,1.35
"Norway","Norwegian Krone","NOK","Oslo","Urban",16.27754656,4.25435876,0.261363636363636,2.49
"Poland","Zloty","PLN","Wrocław","Urban",7.6776975,4.0107375,0.522388059701492,1.05
"Poland","Zloty","PLN","Toruń","Urban",7.2193275,4.0107375,0.555555555555556,1.05
"Poland","Zloty","PLN","Warsaw","Urban",7.196409,4.0107375,0.557324840764331,1.05
"Turkey","Turkish Lira","TRY","Çanakkale","Urban",2.411775,3.75165,1.55555555555556,1.05
"Kuwait","Kuwaiti Dinar","KWD","Kuwait city","Urban",14.139185,4.10036365,0.29,1.61
"Costa Rica","Costa Rican Colon","CRC","San José","Urban",5.85015,4.29011,0.733333333333333,2.41
"Costa Rica","Costa Rican Colon","CRC","La Fortuna, San Carlos","Rural",3.9001,4.29011,1.1,2.41
"Canada","Canadian Dollar","CAD","Hamilton","Suburban",10.9582,4.0470625,0.369318181818182,2.24
"Canada","Canadian Dollar","CAD","Victoria","Urban",11.11385625,4.0470625,0.364145658263305,2.24
"Canada","Canadian Dollar","CAD","Hamilton","Urban",9.5261625,4.0470625,0.42483660130719,2.24
"Japan","Yen","JPY","Tokyo","Urban",6.35605,4.14525,0.652173913043478,1.48
"USA","US dollar","USD","Houston, TX","Urban",14.82774,4.1081562,0.277058823529412,1.06
"USA","US dollar","USD","Lubbock","Urban",18.31662,4.1081562,0.224285714285714,1.06
"USA","US dollar","USD","Raleigh","Urban",10.90275,4.099434,0.376,1.06
"USA","US dollar","USD","Atlanta","Suburban",10.46664,4.099434,0.391666666666667,1.06
"USA","US dollar","USD","Jacksonville","Suburban",13.0833,4.0907118,0.312666666666667,1.06
"Singapore","Singapore Dollar","SGD","Singapore","Urban",13.645544,4.0936632,0.3,3.08
"Singapore","Singapore Dollar","SGD","Singapore","Urban",17.05693,4.0936632,0.24,3.08
"Singapore","Singapore Dollar","SGD","Singapore","Urban",9.8930194,4.0936632,0.413793103448276,3.08
"Singapore","Singapore Dollar","SGD","Singapore",NA,13.645544,4.0936632,0.3,3.08
"Singapore","Singapore Dollar","SGD","","Urban",5.4582176,4.0936632,0.75,3.08
"Oman","Rial Omani","OMR","Muscat","Urban",2.268269,4.0828842,1.8,2.26
"Oman","Rial Omani","OMR","Muscat","Urban",2.4950959,4.0828842,1.63636363636364,2.26
"UK","Pound Sterling","GBP","Glasgow","Urban",15.7148775,4.0742275,0.259259259259259,1.69
"UK","Pound Sterling","GBP","Newcastle upon Tyne","Urban",14.21323365,4.0742275,0.286650286650287,1.69
"UK","Pound Sterling","GBP","Gorleston","Suburban",16.00589375,4.0742275,0.254545454545455,1.69
"UK","Pound Sterling","GBP","Exeter",NA,23.2813,4.0742275,0.175,1.69
"UK","Pound Sterling","GBP","","Rural",14.2248743,4.0742275,0.286415711947627,1.69
"UK","Pound Sterling","GBP","Glasgow","Urban",14.5508125,4.0742275,0.28,1.69
"UK","Pound Sterling","GBP","Sheffield","Suburban",14.3412808,4.0742275,0.284090909090909,1.69
"UK","Pound Sterling","GBP","Nailsea","Suburban",14.900032,4.0742275,0.2734375,1.69
"UK","Pound Sterling","GBP","Brighton","Urban",14.5508125,4.0742275,0.28,1.69
"UK","Pound Sterling","GBP","Anglesey","Rural",14.5508125,4.0742275,0.28,1.69
"UK","Pound Sterling","GBP","Northampton","Urban",17.460975,4.0742275,0.233333333333333,1.69
"UK","Pound Sterling","GBP","","Urban",17.460975,4.0742275,0.233333333333333,1.69
"UK","Pound Sterling","GBP","Edinburgh","Urban",15.831284,4.0742275,0.257352941176471,1.69
"UK","Pound Sterling","GBP","Trowbridge","Suburban",16.29691,4.0742275,0.25,1.69
"UK","Pound Sterling","GBP","London",NA,17.460975,4.0742275,0.233333333333333,1.69
"UK","Pound Sterling","GBP","Hertford","Suburban",15.132845,4.0742275,0.269230769230769,1.69
"UK","Pound Sterling","GBP","Manchester","Suburban",14.56245315,4.0742275,0.279776179056755,1.69
"UK","Pound Sterling","GBP","Manchester","Urban",14.21323365,4.0742275,0.286650286650287,1.69
"UK","Pound Sterling","GBP","London","Suburban",18.62504,4.0742275,0.21875,1.69
"UK","Pound Sterling","GBP","","Rural",14.21323365,4.0742275,0.286650286650287,1.69
"UK","Pound Sterling","GBP","Halifax","Urban",16.29691,4.0742275,0.25,1.69
"UK","Pound Sterling","GBP","Cheltenham","Suburban",14.5508125,4.0742275,0.28,1.69
"UK","Pound Sterling","GBP","London","Urban",17.28636525,4.0742275,0.235690235690236,1.69
"UK","Pound Sterling","GBP","Bigton, Shetland","Rural",15.7148775,4.0742275,0.259259259259259,1.69
